hotel_location,hotel_name,review_rating,review_title,review_text,trip_type
Bentota,Thaala Bentota,5,Highy recommended,"Highly recommended hotel at costal area. We really enjoyed our stay at thaala hotel.there have gym,spa,coffee shop,souvenir center,two bars and two pools. It's a relaxing stay we had. So far all good. We really apreciate about your service. Thank you so much. We will definitely com back.",Family
Bentota,Thaala Bentota,4,A very good option,"With all facilities, spacious rooms and washrooms, beach side location, beautiful lawn; it's a good option in this locality. Few drawbacks that I felt are food quality and quantity are to be improved, staff behaviour is not cordial and lastly cordidoors for room entrance gives the impression of jail, low light , clumsy odour.",Family
Bentota,Thaala Bentota,5,"Super service, great location and rooms","Excellent service from the moment we   stepped into the hotel. The staff were extremely polite and helpful. The Bawa suite was lovely! Spotless, extremely spacious and easy access to the beach and swimming pools. There was  security/staff around the clock to attend to any concerns. 
The architecture of the premises was notable due to Geoffrey Bawa’s unique take on incorporating and accommodating nature and space into the buildings themselves.  
There was a good selection of food of mainly Indian, Sri Lankan, arabic, and European cuisines at the buffet. 
Keep up the great work!",Family
Bentota,Thaala Bentota,5,Highly recommend,best holiday at thaala. We enjoyed a lot. The staff is very helpful and gave us exceptional service specialy front office department. They are so helpful. There have beautiful garden to acess as well. Highly recommend to everyone who want relaxing holiday occasion next to the beach. We really greatfull,Family
Bentota,Thaala Bentota,5,so friendly environment.,Thaala hotel is provide exceptional service in food and beverage also. Good staff and so friendly environment. Good beach access and we enjoyed a lot at thaala. It was pleasent stay. Good rooms very cleaned. And it was very happy stay. Highly recommend,Friends
Bentota,Thaala Bentota,5,Very good stay,Wonderful stay and the hotel is very beautiful. We had a very giid stay there. The rooms were spacious and and well cleaned. The welcoming ceremony was mind blowing as they played a sri lankan traditional  drum to welcome us. The staff is also very friendly,Family
Bentota,Thaala Bentota,5,Wonderful stay,Wonderful hotel to spend the time relaxingly. The location was calm and nice and bautiful. Yhe staff is very friendly and hekpful. Food is amazing in both buffet and alacarte. The front office manager look after us was really good. Everyone is well trained,Family
Mirissa,"The Spice House, Mirissa",5,The Place to stay in Marissa,"Lovely hotel set backing onto the jungle 
2 min walk to the beach 
Staff are helpful and friendly 
Rooms are lovely and rustic 
Perfect place to stay and relax
Sit back watch the sun rise in the morning and enjoy the monkeys jumping through the jungle trees",Couples
Mirissa,"The Spice House, Mirissa",5,A wonderful stay at the Spice House,"This is an amazing place. A hotel with bungalows in the superb gardens surrounded by jungle. We stayed for a week in one of the garden bungalows, which was great. From the seating area just outside the bungalow, the jungle is literally yards away and monkeys can be heard and seen swinging through the trees. The bungalows have one main room with a bed, aircon and a fridge, a toilet with basin, a separate shower, and one main bedroom. It was pretty rustic - the shower was cold - but climate is so hot that isn't an issue. We had breakfast with other guests, on the terrace of the house/hotel which was really good. Mirissa Beach - which was wonderful - was a short 300SLR tuktuk drive away. There are loads of restaurants on the beaches serving excellent and very reasonably priced food. A great stay.",Friends
Mirissa,"The Spice House, Mirissa",5,"Highly recommended, a great find","The Spice House was an amazing find. It’s a beautiful house in fabulous green garden surroundings. 
The staff were amazing and helpful. We had a lovely en suite room, a comfortable bed, a fridge, and a balcony all over looking the pool. 
The house is thankfully back from the road which is very noisy and busy! 
Breakfasts were delicious too.",Couples
Mirissa,"The Spice House, Mirissa",5,Best possible start on a vacation in Sri Lanka!,"The hotel helpt by arranging transport from our arrival in Colombo, very helpful after a long flight. A very friendly and warm staff receceived us and was very nice in all aspects. Location is quiet with a peaceful pool and a weellkept garden. Away from traffic but with proximity to the beach. As us being first timers in Sri Lanka and in Mirissa it was immensly helpful to get advice. We loved it and the dog Ginger!",Couples
Mirissa,"The Spice House, Mirissa",5,Gem of a place to stay in Mirrisa,"A lovely property with a friendly and laid back vibe. Well equiped rooms -most with balcony and overlooking an extensive tropical garden and inviting pool. We didn't eat there but it was an option with owners/hosts providing great Sri  Lankan food. English owner Phil and his lovely wife were most helpful and gave us great dinner venues to try. They also fixed a reasonable cost driver to take us to the Wild life park and onward to Ella. All in all a faultless stay and great value for the quality provided. Vey handy to explore Mirrisa beaches, Whale watching and Wellygama beach.",Couples
Mirissa,"The Spice House, Mirissa",5,Little gem.,"Wow, what a little gem this is. The spice house itself and our room (separate from the house) were amazing. We loved the overall atmosphere that the place has. It really felt like a little, quit oasis and a great place to unwind and relax. The room was  nice and clean with a lovely balcony. The staff is very friendly and attentive. Breakfast was very good. We only stayed one night and regret not having booked more nights.",Couples
Mirissa,"The Spice House, Mirissa",5,A wonderful stay in mirissa,"We absolutely loved our time here. The rooms are spacious and the bed is comfy. Breakfast is really lovely, selection of fruit, fresh juice, toast, jam and your choice of eggs. We loved watching the monkeys from our balcony in the trees. The guest house is close to all amenities and tourist attractions including coconut tree hill and swimming with turtles.  The hosts were lovely! Anything asked was never an issue. Thank you so much both for a wonderful stay. If we come back to mirissa, we will sure to stay with you again! Steph and alex",Couples
Mirissa,"The Spice House, Mirissa",5,Loved this place!,"Quiet, lovely spot tucked off the main road, with a beautiful, lush garden and pretty pool. Feels like a little oasis. Beautiful rooms decorated in the Sri Lankan style, with pretty artefacts and four poster beds. Great service and absolutely delicious breakfast included.",Couples
